Layers,Result,Rate,Iterations
"(4, 2, 1)",0.6965652117465236,0.7000000000000002,1000
"(4, 2, 1)",0.7207298535780263,0.3,5000
"(4, 2, 1)",0.6313687994506098,0.4,5000
"(4, 2, 1)",0.7238184556944722,0.5,5000
"(4, 2, 1)",0.5757546871595332,0.6000000000000001,5000
"(4, 2, 1)",0.6287156377984551,0.7000000000000002,5000
"(4, 2, 1)",0.7594981752818912,0.3,10000
"(4, 2, 1)",0.7727022582880312,0.4,10000
"(4, 2, 1)",0.6243976925575164,0.5,10000
"(4, 2, 1)",0.6048140433359281,0.6000000000000001,10000
"(4, 2, 1)",0.6652407315959676,0.7000000000000002,10000
"(4, 2, 3)",0.3902529067034844,0.3,1
"(4, 2, 3)",0.3902529067034844,0.4,1
"(4, 2, 3)",0.3902529067034844,0.5,1
"(4, 2, 3)",0.3902529067034844,0.6000000000000001,1
"(4, 2, 3)",0.3725605990111767,0.7000000000000002,1
"(4, 2, 3)",0.4308540052034607,0.3,5
"(4, 2, 3)",0.4640782531019794,0.4,5
"(4, 2, 3)",0.3844448258954036,0.5,5
"(4, 2, 3)",0.43797491442549213,0.6000000000000001,5
"(4, 2, 3)",0.3844448258954036,0.7000000000000002,5
"(4, 2, 3)",0.6011919039495176,0.3,10
"(4, 2, 3)",0.63359028521126,0.4,10
"(4, 2, 3)",0.5375017544485988,0.5,10
"(4, 2, 3)",0.6292203238233184,0.6000000000000001,10
"(4, 2, 3)",0.44099893844951615,0.7000000000000002,10
"(4, 2, 3)",0.727788073422533,0.3,50
"(4, 2, 3)",0.7893696983212036,0.4,50
"(4, 2, 3)",0.7550504532493959,0.5,50
"(4, 2, 3)",0.6090985530603599,0.6000000000000001,50
"(4, 2, 3)",0.6608595114103815,0.7000000000000002,50
"(4, 2, 3)",0.7327893956673244,0.3,100
"(4, 2, 3)",0.692103468014893,0.4,100
"(4, 2, 3)",0.7256636891871824,0.5,100
"(4, 2, 3)",0.6305862091059459,0.6000000000000001,100
"(4, 2, 3)",0.6377565972603803,0.7000000000000002,100
"(4, 2, 3)",0.7847628281695247,0.3,500
"(4, 2, 3)",0.7855767978842769,0.4,500
"(4, 2, 3)",0.6733832758832758,0.5,500
"(4, 2, 3)",0.7117838966315322,0.6000000000000001,500
"(4, 2, 3)",0.7281042211665781,0.7000000000000002,500
"(4, 2, 3)",0.7965042911093716,0.3,1000
"(4, 2, 3)",0.748290871675179,0.4,1000
"(4, 2, 3)",0.5561654317426814,0.5,1000
"(4, 2, 3)",0.6858027578596853,0.6000000000000001,1000
"(4, 2, 3)",0.6166805574428078,0.7000000000000002,1000
"(4, 2, 3)",0.7947120242838653,0.3,5000
"(4, 2, 3)",0.7553135118387789,0.4,5000
"(4, 2, 3)",0.7632608516896073,0.5,5000
"(4, 2, 3)",0.6114238948273589,0.6000000000000001,5000
"(4, 2, 3)",0.5926669067134723,0.7000000000000002,5000
"(4, 2, 3)",0.7684692091063059,0.3,10000
"(4, 2, 3)",0.8277137156719734,0.4,10000
"(4, 2, 3)",0.7595141049056584,0.5,10000
"(4, 2, 3)",0.7029967506559187,0.6000000000000001,10000
"(4, 2, 3)",0.5886365111496691,0.7000000000000002,10000
"(4, 2, 5)",0.3902529067034844,0.3,1
"(4, 2, 5)",0.3902529067034844,0.4,1
"(4, 2, 5)",0.3844448258954036,0.5,1
"(4, 2, 5)",0.3902529067034844,0.6000000000000001,1
"(4, 2, 5)",0.35770290463300525,0.7000000000000002,1
"(4, 2, 5)",0.38282256614620885,0.3,5
"(4, 2, 5)",0.47026385104369695,0.4,5
"(4, 2, 5)",0.48818922302689743,0.5,5
"(4, 2, 5)",0.37163375495739764,0.6000000000000001,5
"(4, 2, 5)",0.3902529067034844,0.7000000000000002,5
"(4, 2, 5)",0.6936777087738749,0.3,10
"(4, 2, 5)",0.6005563193774532,0.4,10
"(4, 2, 5)",0.5670394158623215,0.5,10
"(4, 2, 5)",0.6351196740931183,0.6000000000000001,10
"(4, 2, 5)",0.5147039562957406,0.7000000000000002,10
"(4, 2, 5)",0.7518834705682148,0.3,50
"(4, 2, 5)",0.7527310567926087,0.4,50
"(4, 2, 5)",0.6617057580004285,0.5,50
"(4, 2, 5)",0.5305943577001547,0.6000000000000001,50
"(4, 2, 5)",0.5437874166949905,0.7000000000000002,50
"(4, 2, 5)",0.7889747566808921,0.3,100
"(4, 2, 5)",0.7765195284976165,0.4,100
"(4, 2, 5)",0.7220676769457516,0.5,100
"(4, 2, 5)",0.6556415193851526,0.6000000000000001,100
"(4, 2, 5)",0.5415986895284692,0.7000000000000002,100
"(4, 2, 5)",0.7501807013892898,0.3,500
"(4, 2, 5)",0.8111034239766891,0.4,500
"(4, 2, 5)",0.7379184671305948,0.5,500
"(4, 2, 5)",0.6635906875412652,0.6000000000000001,500
"(4, 2, 5)",0.48091934236992007,0.7000000000000002,500
"(4, 2, 5)",0.7365557710799715,0.3,1000
"(4, 2, 5)",0.6814949879332216,0.4,1000
"(4, 2, 5)",0.7404315241797894,0.5,1000
"(4, 2, 5)",0.659664460274792,0.6000000000000001,1000
"(4, 2, 5)",0.5039304502251207,0.7000000000000002,1000
"(4, 2, 5)",0.772888880735908,0.3,5000
"(4, 2, 5)",0.7647497304842483,0.4,5000
"(4, 2, 5)",0.6845744406956082,0.5,5000
"(4, 2, 5)",0.6118716168173282,0.6000000000000001,5000
"(4, 2, 5)",0.5766491947413,0.7000000000000002,5000
"(4, 2, 5)",0.7867423473810391,0.3,10000
"(4, 2, 5)",0.7407302947711603,0.4,10000
"(4, 2, 5)",0.7624824387081757,0.5,10000
"(4, 2, 5)",0.582783973685655,0.6000000000000001,10000
"(4, 2, 5)",0.49867440216647224,0.7000000000000002,10000
"(4, 2, 6)",0.3902529067034844,0.3,1
"(4, 2, 6)",0.3790640955146732,0.4,1
"(4, 2, 6)",0.33497126583175696,0.5,1
"(4, 2, 6)",0.34920761053623695,0.6000000000000001,1
"(4, 2, 6)",0.36420761053623696,0.7000000000000002,1
"(4, 2, 6)",0.38654634299692064,0.3,5
"(4, 2, 6)",0.4710531043767471,0.4,5
"(4, 2, 6)",0.3902529067034844,0.5,5
"(4, 2, 6)",0.3902529067034844,0.6000000000000001,5
"(4, 2, 6)",0.3902529067034844,0.7000000000000002,5
"(4, 2, 6)",0.5211907902203153,0.3,10
"(4, 2, 6)",0.6020900797077802,0.4,10
"(4, 2, 6)",0.5657388941631561,0.5,10
"(4, 2, 6)",0.48827632876617716,0.6000000000000001,10
"(4, 2, 6)",0.453914231483891,0.7000000000000002,10
"(4, 2, 6)",0.7999008755971084,0.3,50
"(4, 2, 6)",0.7218749724906124,0.4,50
"(4, 2, 6)",0.6105406175310087,0.5,50
"(4, 2, 6)",0.6011834373852323,0.6000000000000001,50
"(4, 2, 6)",0.5810614644969555,0.7000000000000002,50
"(4, 2, 6)",0.7475741202097284,0.3,100
"(4, 2, 6)",0.6727293311328467,0.4,100
"(4, 2, 6)",0.660254734300787,0.5,100
"(4, 2, 6)",0.694408394513615,0.6000000000000001,100
"(4, 2, 6)",0.5132006205185706,0.7000000000000002,100
"(4, 2, 6)",0.8044085718491708,0.3,500
"(4, 2, 6)",0.7789319069242667,0.4,500
"(4, 2, 6)",0.5788824711754751,0.5,500
"(4, 2, 6)",0.6402686603944816,0.6000000000000001,500
"(4, 2, 6)",0.6298741146435439,0.7000000000000002,500
"(4, 2, 6)",0.7686919224687527,0.3,1000
"(4, 2, 6)",0.8033564135213288,0.4,1000
"(4, 2, 6)",0.6652988816776239,0.5,1000
"(4, 2, 6)",0.5756616553984977,0.6000000000000001,1000
"(4, 2, 6)",0.4809704099209876,0.7000000000000002,1000
"(4, 2, 6)",0.7708020915167013,0.3,5000
"(4, 2, 6)",0.7213288417893681,0.4,5000
"(4, 2, 6)",0.6398337079658304,0.5,5000
"(4, 2, 6)",0.6568954354060783,0.6000000000000001,5000
"(4, 2, 6)",0.4915362347580682,0.7000000000000002,5000
"(4, 2, 6)",0.7464283718115161,0.3,10000
"(4, 2, 6)",0.7090199423637639,0.4,10000
"(4, 2, 6)",0.6805903934956987,0.5,10000
"(4, 2, 6)",0.6180357633841271,0.6000000000000001,10000
"(4, 2, 6)",0.648179034594152,0.7000000000000002,10000
"(4, 2, 7)",0.3902529067034844,0.3,1
"(4, 2, 7)",0.3790640955146732,0.4,1
"(4, 2, 7)",0.3902529067034844,0.5,1
"(4, 2, 7)",0.3505403779386139,0.6000000000000001,1
"(4, 2, 7)",0.3765856741058613,0.7000000000000002,1
"(4, 2, 7)",0.43401359046416815,0.3,5
"(4, 2, 7)",0.3765856741058613,0.4,5
"(4, 2, 7)",0.43797491442549213,0.5,5
"(4, 2, 7)",0.4356330236625488,0.6000000000000001,5
"(4, 2, 7)",0.3902529067034844,0.7000000000000002,5
"(4, 2, 7)",0.7065206535601273,0.3,10
"(4, 2, 7)",0.6902210001335922,0.4,10
"(4, 2, 7)",0.493995364100404,0.5,10
"(4, 2, 7)",0.49568036078119315,0.6000000000000001,10
"(4, 2, 7)",0.5237813260719582,0.7000000000000002,10
"(4, 2, 7)",0.6782014004503394,0.3,50
"(4, 2, 7)",0.7319302007250522,0.4,50
"(4, 2, 7)",0.5675219907357978,0.5,50
"(4, 2, 7)",0.5911441734019043,0.6000000000000001,50
"(4, 2, 7)",0.36420761053623696,0.7000000000000002,50
"(4, 2, 7)",0.780006639448503,0.3,100
"(4, 2, 7)",0.6973081123886347,0.4,100
"(4, 2, 7)",0.6873822463947371,0.5,100
"(4, 2, 7)",0.6469170181918866,0.6000000000000001,100
"(4, 2, 7)",0.6037640962882811,0.7000000000000002,100
"(4, 2, 7)",0.7884925862562779,0.3,500
"(4, 2, 7)",0.7243314378228025,0.4,500
"(4, 2, 7)",0.6614822518679142,0.5,500
"(4, 2, 7)",0.6066764878203109,0.6000000000000001,500
"(4, 2, 7)",0.6061035422669933,0.7000000000000002,500
"(4, 2, 7)",0.7472564541286582,0.3,1000
"(4, 2, 7)",0.7739430797992273,0.4,1000
"(4, 2, 7)",0.5461752157576933,0.5,1000
"(4, 2, 7)",0.6328496911637275,0.6000000000000001,1000
"(4, 2, 7)",0.5695245198645693,0.7000000000000002,1000
"(4, 2, 7)",0.7906499146438949,0.3,5000
"(4, 2, 7)",0.7637550147082949,0.4,5000
"(4, 2, 7)",0.6557930218572418,0.5,5000
"(4, 2, 7)",0.5871175967629294,0.6000000000000001,5000
"(4, 2, 7)",0.5253175275644439,0.7000000000000002,5000
"(4, 2, 7)",0.8017694246022419,0.3,10000
"(4, 2, 7)",0.6286035055823405,0.4,10000
"(4, 2, 7)",0.6268382003840262,0.5,10000
"(4, 2, 7)",0.6314507187803152,0.6000000000000001,10000
"(4, 2, 7)",0.5232407603249045,0.7000000000000002,10000
"(4, 2, 8)",0.3902529067034844,0.3,1
"(4, 2, 8)",0.35301879934742575,0.4,1
"(4, 2, 8)",0.3790640955146732,0.5,1
"(4, 2, 8)",0.3752529067034843,0.6000000000000001,1
"(4, 2, 8)",0.3478477611733388,0.7000000000000002,1
"(4, 2, 8)",0.39726188455251654,0.3,5
"(4, 2, 8)",0.3678225661462088,0.4,5
"(4, 2, 8)",0.3902529067034844,0.5,5
"(4, 2, 8)",0.3902529067034844,0.6000000000000001,5
"(4, 2, 8)",0.3902529067034844,0.7000000000000002,5
"(4, 2, 8)",0.47472549464747144,0.3,10
"(4, 2, 8)",0.608171430606175,0.4,10
"(4, 2, 8)",0.4774021010805539,0.5,10
"(4, 2, 8)",0.4836461119387949,0.6000000000000001,10
"(4, 2, 8)",0.36420761053623696,0.7000000000000002,10
"(4, 2, 8)",0.7857117547258469,0.3,50
"(4, 2, 8)",0.7302116514727597,0.4,50
"(4, 2, 8)",0.6185309895178317,0.5,50
"(4, 2, 8)",0.5698221292049319,0.6000000000000001,50
"(4, 2, 8)",0.448438460678512,0.7000000000000002,50
"(4, 2, 8)",0.7489826172036518,0.3,100
"(4, 2, 8)",0.7713019714918843,0.4,100
"(4, 2, 8)",0.7109986133839723,0.5,100
"(4, 2, 8)",0.603351096256511,0.6000000000000001,100
"(4, 2, 8)",0.525021578146604,0.7000000000000002,100
"(4, 2, 8)",0.7120728209945676,0.3,500
"(4, 2, 8)",0.6952632123429718,0.4,500
"(4, 2, 8)",0.686056279446497,0.5,500
"(4, 2, 8)",0.6433650133271506,0.6000000000000001,500
"(4, 2, 8)",0.5221545651840902,0.7000000000000002,500
"(4, 2, 8)",0.7097580309236563,0.3,1000
"(4, 2, 8)",0.7362062005252392,0.4,1000
"(4, 2, 8)",0.772524834383593,0.5,1000
"(4, 2, 8)",0.5630628001930096,0.6000000000000001,1000
"(4, 2, 8)",0.5701460645771579,0.7000000000000002,1000
"(4, 2, 8)",0.7853900074985509,0.3,5000
"(4, 2, 8)",0.7909593700678824,0.4,5000
"(4, 2, 8)",0.5870047538506021,0.5,5000
"(4, 2, 8)",0.5772747408511927,0.6000000000000001,5000
"(4, 2, 8)",0.5394540913238738,0.7000000000000002,5000
"(4, 2, 8)",0.8003499394753483,0.3,10000
"(4, 2, 8)",0.6756087895405388,0.4,10000
"(4, 2, 8)",0.6966736860135226,0.5,10000
"(4, 2, 8)",0.6198269861227177,0.6000000000000001,10000
"(4, 2, 8)",0.5617089616178952,0.7000000000000002,10000
"(4, 2, 9)",0.36420761053623696,0.3,1
"(4, 2, 9)",0.3902529067034844,0.4,1
"(4, 2, 9)",0.3667525182030959,0.5,1
"(4, 2, 9)",0.36766357352406465,0.6000000000000001,1
"(4, 2, 9)",0.3902529067034844,0.7000000000000002,1
"(4, 2, 9)",0.36766357352406465,0.3,5
"(4, 2, 9)",0.42000080586314825,0.4,5
"(4, 2, 9)",0.3902529067034844,0.5,5
"(4, 2, 9)",0.3902529067034844,0.6000000000000001,5
"(4, 2, 9)",0.3902529067034844,0.7000000000000002,5
"(4, 2, 9)",0.5913467921362658,0.3,10
"(4, 2, 9)",0.5907649287965892,0.4,10
"(4, 2, 9)",0.49722980199806044,0.5,10
"(4, 2, 9)",0.4358441575578932,0.6000000000000001,10
"(4, 2, 9)",0.4467744442872813,0.7000000000000002,10
"(4, 2, 9)",0.6849575593446003,0.3,50
"(4, 2, 9)",0.6711392733157974,0.4,50
"(4, 2, 9)",0.6930584286823676,0.5,50
"(4, 2, 9)",0.7061874132284882,0.6000000000000001,50
"(4, 2, 9)",0.5692538391620827,0.7000000000000002,50
"(4, 2, 9)",0.715642361003142,0.3,100
"(4, 2, 9)",0.7128232014862931,0.4,100
"(4, 2, 9)",0.5553304190347131,0.5,100
"(4, 2, 9)",0.6189022481868033,0.6000000000000001,100
"(4, 2, 9)",0.4284108014403265,0.7000000000000002,100
"(4, 2, 9)",0.7624528568873743,0.3,500
"(4, 2, 9)",0.7710657437592182,0.4,500
"(4, 2, 9)",0.6189045001015476,0.5,500
"(4, 2, 9)",0.6613911070618388,0.6000000000000001,500
"(4, 2, 9)",0.5960155631866157,0.7000000000000002,500
"(4, 2, 9)",0.7275216886207598,0.3,1000
"(4, 2, 9)",0.6945918176300536,0.4,1000
"(4, 2, 9)",0.6662944866310838,0.5,1000
"(4, 2, 9)",0.5704162968545714,0.6000000000000001,1000
"(4, 2, 9)",0.47236865179140225,0.7000000000000002,1000
"(4, 2, 9)",0.7751777208904195,0.3,5000
"(4, 2, 9)",0.6987057076406296,0.4,5000
"(4, 2, 9)",0.6639119940339453,0.5,5000
"(4, 2, 9)",0.5190871930192129,0.6000000000000001,5000
"(4, 2, 9)",0.5582956660036028,0.7000000000000002,5000
"(4, 2, 9)",0.7622248913770654,0.3,10000
"(4, 2, 9)",0.7194293355813189,0.4,10000
"(4, 2, 9)",0.6295684457301356,0.5,10000
"(4, 2, 9)",0.6057094330024368,0.6000000000000001,10000
"(4, 2, 9)",0.6488539641342294,0.7000000000000002,10000
"(4, 3, 1)",0.3790640955146732,0.3,1
"(4, 3, 1)",0.3902529067034844,0.4,1
"(4, 3, 1)",0.3902529067034844,0.5,1
"(4, 3, 1)",0.3844448258954036,0.6000000000000001,1
"(4, 3, 1)",0.3902529067034844,0.7000000000000002,1
"(4, 3, 1)",0.4324026651575907,0.3,5
"(4, 3, 1)",0.4322370336876114,0.4,5
"(4, 3, 1)",0.3902529067034844,0.5,5
"(4, 3, 1)",0.36420761053623696,0.6000000000000001,5
"(4, 3, 1)",0.43401359046416815,0.7000000000000002,5
"(4, 3, 1)",0.5194145834383097,0.3,10
"(4, 3, 1)",0.6073742493924639,0.4,10
"(4, 3, 1)",0.6907957943777479,0.5,10
"(4, 3, 1)",0.5674766037371721,0.6000000000000001,10
"(4, 3, 1)",0.5028500701786967,0.7000000000000002,10
"(4, 3, 1)",0.745619080172252,0.3,50
"(4, 3, 1)",0.7513939533089642,0.4,50
"(4, 3, 1)",0.558729953851905,0.5,50
"(4, 3, 1)",0.6506683898449602,0.6000000000000001,50
"(4, 3, 1)",0.7215789031283677,0.7000000000000002,50
"(4, 3, 1)",0.7608714827324428,0.3,100
"(4, 3, 1)",0.6612833708685762,0.4,100
"(4, 3, 1)",0.5796803290867587,0.5,100
"(4, 3, 1)",0.7082749287824073,0.6000000000000001,100
"(4, 3, 1)",0.5244990610905955,0.7000000000000002,100
"(4, 3, 1)",0.745244381243533,0.3,500
"(4, 3, 1)",0.6192698873516977,0.4,500
"(4, 3, 1)",0.6371595883582372,0.5,500
"(4, 3, 1)",0.5162539079208506,0.6000000000000001,500
"(4, 3, 1)",0.6376316398586048,0.7000000000000002,500
"(4, 3, 1)",0.705774327742825,0.3,1000
"(4, 3, 1)",0.679850604390078,0.4,1000
"(4, 3, 1)",0.6567713967518795,0.5,1000
"(4, 3, 1)",0.5988135778446971,0.6000000000000001,1000
"(4, 3, 1)",0.5215015616112895,0.7000000000000002,1000
"(4, 3, 1)",0.6091112861831272,0.3,5000
"(4, 3, 1)",0.6784589887074007,0.4,5000
"(4, 3, 1)",0.694205677030468,0.5,5000
"(4, 3, 1)",0.49944307892924683,0.6000000000000001,5000
"(4, 3, 1)",0.530802208095212,0.7000000000000002,5000
"(4, 3, 1)",0.7763689748136203,0.3,10000
"(4, 3, 1)",0.6591724865318136,0.4,10000
"(4, 3, 1)",0.6048325982109158,0.5,10000
"(4, 3, 1)",0.5742260996404425,0.6000000000000001,10000
"(4, 3, 1)",0.560295030408441,0.7000000000000002,10000
"(4, 3, 2)",0.3902529067034844,0.3,1
"(4, 3, 2)",0.3902529067034844,0.4,1
"(4, 3, 2)",0.3844448258954036,0.5,1
"(4, 3, 2)",0.3902529067034844,0.6000000000000001,1
"(4, 3, 2)",0.3902529067034844,0.7000000000000002,1
"(4, 3, 2)",0.4242409125664902,0.3,5
"(4, 3, 2)",0.46361616257893107,0.4,5
"(4, 3, 2)",0.3725605990111767,0.5,5
"(4, 3, 2)",0.4232128889518917,0.6000000000000001,5
"(4, 3, 2)",0.36420761053623696,0.7000000000000002,5
"(4, 3, 2)",0.5344874739586466,0.3,10
"(4, 3, 2)",0.7511022624184024,0.4,10
"(4, 3, 2)",0.6585715814660689,0.5,10
"(4, 3, 2)",0.5437302054960202,0.6000000000000001,10
"(4, 3, 2)",0.5547607790813964,0.7000000000000002,10
"(4, 3, 2)",0.7658650704685989,0.3,50
"(4, 3, 2)",0.717817847947692,0.4,50
"(4, 3, 2)",0.646423886803984,0.5,50
"(4, 3, 2)",0.6152418837541344,0.6000000000000001,50
"(4, 3, 2)",0.5875559624876614,0.7000000000000002,50
"(4, 3, 2)",0.8190024660937759,0.3,100
"(4, 3, 2)",0.7382940696496635,0.4,100
"(4, 3, 2)",0.7344041586540755,0.5,100
"(4, 3, 2)",0.6784952047978497,0.6000000000000001,100
"(4, 3, 2)",0.6391488415654634,0.7000000000000002,100
"(4, 3, 2)",0.7268586627112809,0.3,500
"(4, 3, 2)",0.7172458803698192,0.4,500
"(4, 3, 2)",0.732966770503226,0.5,500
"(4, 3, 2)",0.6157033151240469,0.6000000000000001,500
"(4, 3, 2)",0.6402144618501048,0.7000000000000002,500
"(4, 3, 2)",0.7498969549161804,0.3,1000
"(4, 3, 2)",0.690288652799701,0.4,1000
"(4, 3, 2)",0.6784233121530605,0.5,1000
"(4, 3, 2)",0.6434166486261262,0.6000000000000001,1000
"(4, 3, 2)",0.651871128839626,0.7000000000000002,1000
"(4, 3, 2)",0.7438068324193818,0.3,5000
"(4, 3, 2)",0.8152730207759822,0.4,5000
"(4, 3, 2)",0.7403774206411124,0.5,5000
"(4, 3, 2)",0.6016685578047938,0.6000000000000001,5000
"(4, 3, 2)",0.6359982877655939,0.7000000000000002,5000
"(4, 3, 2)",0.7922356333823024,0.3,10000
"(4, 3, 2)",0.7257764857764858,0.4,10000
"(4, 3, 2)",0.7040192992311061,0.5,10000
"(4, 3, 2)",0.5952779916082196,0.6000000000000001,10000
"(4, 3, 2)",0.6687209463822367,0.7000000000000002,10000
"(4, 3, 5)",0.3902529067034844,0.3,1
"(4, 3, 5)",0.3902529067034844,0.4,1
"(4, 3, 5)",0.3902529067034844,0.5,1
"(4, 3, 5)",0.36420761053623696,0.6000000000000001,1
"(4, 3, 5)",0.38282256614620885,0.7000000000000002,1
"(4, 3, 5)",0.3807382621888399,0.3,5
"(4, 3, 5)",0.3902529067034844,0.4,5
"(4, 3, 5)",0.3902529067034844,0.5,5
"(4, 3, 5)",0.4185373912290019,0.6000000000000001,5
"(4, 3, 5)",0.4036298363633925,0.7000000000000002,5
"(4, 3, 5)",0.6159512324697716,0.3,10
"(4, 3, 5)",0.5110888114744545,0.4,10
"(4, 3, 5)",0.6020673647559042,0.5,10
"(4, 3, 5)",0.45505703836977907,0.6000000000000001,10
"(4, 3, 5)",0.5227078398201822,0.7000000000000002,10
"(4, 3, 5)",0.8000532706102126,0.3,50
"(4, 3, 5)",0.7097768750847036,0.4,50
"(4, 3, 5)",0.773891723092284,0.5,50
"(4, 3, 5)",0.6112658894477379,0.6000000000000001,50
"(4, 3, 5)",0.6311227051521484,0.7000000000000002,50
"(4, 3, 5)",0.725052832597824,0.3,100
"(4, 3, 5)",0.7714821830161243,0.4,100
"(4, 3, 5)",0.6965031897959437,0.5,100
"(4, 3, 5)",0.7483324945474435,0.6000000000000001,100
"(4, 3, 5)",0.6948816254661032,0.7000000000000002,100
"(4, 3, 5)",0.779870177002883,0.3,500
"(4, 3, 5)",0.7637990465793892,0.4,500
"(4, 3, 5)",0.7327897698065361,0.5,500
"(4, 3, 5)",0.640406703751672,0.6000000000000001,500
"(4, 3, 5)",0.6930601165958369,0.7000000000000002,500
"(4, 3, 5)",0.7942077715125383,0.3,1000
"(4, 3, 5)",0.7501149185241116,0.4,1000
"(4, 3, 5)",0.6824374235308022,0.5,1000
"(4, 3, 5)",0.7059903816104328,0.6000000000000001,1000
"(4, 3, 5)",0.6212616825681092,0.7000000000000002,1000
"(4, 3, 5)",0.8021408579845459,0.3,5000
"(4, 3, 5)",0.7821885741804071,0.4,5000
"(4, 3, 5)",0.6683048589627537,0.5,5000
"(4, 3, 5)",0.6265171884193623,0.6000000000000001,5000
"(4, 3, 5)",0.5555017837615719,0.7000000000000002,5000
"(4, 3, 5)",0.7894130973622203,0.3,10000
"(4, 3, 5)",0.663930039783452,0.4,10000
"(4, 3, 5)",0.7839350275254977,0.5,10000
"(4, 3, 5)",0.549558340667134,0.6000000000000001,10000
"(4, 3, 5)",0.6162056741694097,0.7000000000000002,10000
"(4, 3, 6)",0.3902529067034844,0.3,1
"(4, 3, 6)",0.3902529067034844,0.4,1
"(4, 3, 6)",0.4166125558262914,0.5,1
"(4, 3, 6)",0.3902529067034844,0.6000000000000001,1
"(4, 3, 6)",0.3668728362680235,0.7000000000000002,1
"(4, 3, 6)",0.42800543195600965,0.3,5
"(4, 3, 6)",0.39513421547362787,0.4,5
"(4, 3, 6)",0.44922726567784343,0.5,5
"(4, 3, 6)",0.38654634299692064,0.6000000000000001,5
"(4, 3, 6)",0.3902529067034844,0.7000000000000002,5
"(4, 3, 6)",0.49362750048297643,0.3,10
"(4, 3, 6)",0.62783945379621,0.4,10
"(4, 3, 6)",0.6454140574447498,0.5,10
"(4, 3, 6)",0.46191796390835516,0.6000000000000001,10
"(4, 3, 6)",0.5639913095921324,0.7000000000000002,10
"(4, 3, 6)",0.7768815935558954,0.3,50
"(4, 3, 6)",0.7857326103285762,0.4,50
"(4, 3, 6)",0.8144919456761563,0.5,50
"(4, 3, 6)",0.6688034716315456,0.6000000000000001,50
"(4, 3, 6)",0.7146306099370366,0.7000000000000002,50
"(4, 3, 6)",0.806844087017874,0.3,100
"(4, 3, 6)",0.6711715491863115,0.4,100
"(4, 3, 6)",0.6881782417493686,0.5,100
"(4, 3, 6)",0.5803806038005953,0.6000000000000001,100
"(4, 3, 6)",0.6492024635645062,0.7000000000000002,100
"(4, 3, 6)",0.7705811898239501,0.3,500
"(4, 3, 6)",0.728403214221563,0.4,500
"(4, 3, 6)",0.6750965823997542,0.5,500
"(4, 3, 6)",0.6008407208910522,0.6000000000000001,500
"(4, 3, 6)",0.5553399564511916,0.7000000000000002,500
"(4, 3, 6)",0.7019438958206561,0.3,1000
"(4, 3, 6)",0.767739559842765,0.4,1000
"(4, 3, 6)",0.7450105615664424,0.5,1000
"(4, 3, 6)",0.583297507971576,0.6000000000000001,1000
"(4, 3, 6)",0.5967541276720227,0.7000000000000002,1000
"(4, 3, 6)",0.8009140190009199,0.3,5000
"(4, 3, 6)",0.7105298895691602,0.4,5000
"(4, 3, 6)",0.700923579438779,0.5,5000
"(4, 3, 6)",0.603044815181222,0.6000000000000001,5000
"(4, 3, 6)",0.620865295501357,0.7000000000000002,5000
"(4, 3, 6)",0.8119767223349852,0.3,10000
"(4, 3, 6)",0.7954355155676283,0.4,10000
"(4, 3, 6)",0.6776637186560321,0.5,10000
"(4, 3, 6)",0.6967476502144345,0.6000000000000001,10000
"(4, 3, 6)",0.7108766542046687,0.7000000000000002,10000
"(4, 3, 7)",0.3902529067034844,0.3,1
"(4, 3, 7)",0.38878949206933805,0.4,1
"(4, 3, 7)",0.3752529067034843,0.5,1
"(4, 3, 7)",0.34396499170048284,0.6000000000000001,1
"(4, 3, 7)",0.33951676025530014,0.7000000000000002,1
"(4, 3, 7)",0.40304006886564653,0.3,5
"(4, 3, 7)",0.3902529067034844,0.4,5
"(4, 3, 7)",0.4759513056670289,0.5,5
"(4, 3, 7)",0.3902529067034844,0.6000000000000001,5
"(4, 3, 7)",0.3902529067034844,0.7000000000000002,5
"(4, 3, 7)",0.513143559054984,0.3,10
"(4, 3, 7)",0.4872618938408412,0.4,10
"(4, 3, 7)",0.5281621147572332,0.5,10
"(4, 3, 7)",0.3902529067034844,0.6000000000000001,10
"(4, 3, 7)",0.43841912566077845,0.7000000000000002,10
"(4, 3, 7)",0.7182700014869037,0.3,50
"(4, 3, 7)",0.7249591115238532,0.4,50
"(4, 3, 7)",0.7466319016914191,0.5,50
"(4, 3, 7)",0.46657949513586977,0.6000000000000001,50
"(4, 3, 7)",0.6642161821369139,0.7000000000000002,50
"(4, 3, 7)",0.8103791417504095,0.3,100
"(4, 3, 7)",0.6674324601339116,0.4,100
"(4, 3, 7)",0.7189458898020872,0.5,100
"(4, 3, 7)",0.6975243050187205,0.6000000000000001,100
"(4, 3, 7)",0.551915092100982,0.7000000000000002,100
"(4, 3, 7)",0.7520990534893113,0.3,500
"(4, 3, 7)",0.7246083018414332,0.4,500
"(4, 3, 7)",0.7379004647937728,0.5,500
"(4, 3, 7)",0.6613963541539135,0.6000000000000001,500
"(4, 3, 7)",0.5813506810664042,0.7000000000000002,500
"(4, 3, 7)",0.7877288566341678,0.3,1000
"(4, 3, 7)",0.68791376639834,0.4,1000
"(4, 3, 7)",0.6606781013541508,0.5,1000
"(4, 3, 7)",0.5322151914947166,0.6000000000000001,1000
